% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=448579, Wed May 20 15:09:51 2026, <python>{}</python>
1 6 0.37076243618625637 1.0000250003125026 18.593352214677314 1.8593352214677314e+01 19.100071587494035 20.864259011071294 2.071333750967824 18.636357680811603 nan 0.0   
2 12 0.4091626969198056 1.116103424925527 18.593352214677314 1.9343232765448690e+01 21.171163366805928 24.0980306981281 2.8296884113475826 20.07005018501144 nan 0.1   
3 18 0.46426021132270506 1.5035396241042929 18.250377952507186 1.8250377952507186e+01 20.846364202889163 23.24902833906151 3.8409794746503465 18.267336081759517 nan 0.2   
4 24 0.648772876932984 1.7082234417554778 16.18797328240232 1.6187973282402321e+01 18.118244322101464 23.960564534945973 1.883309005403067 17.400422475025984 nan 0.2   
5 30 0.515629459123923 2.217227110013482 16.18797328240232 1.7744165081717206e+01 18.509456088264024 20.094185331465887 1.1190335861424074 17.80700071763569 nan 0.2   
6 36 0.42886434266040113 2.6893603842164917 16.18797328240232 1.7733756428761964e+01 18.521521144777758 22.43099465611112 2.3003626828007455 18.1568714775743 nan 0.3   
7 42 0.6182479287338088 2.5855734662138117 16.18797328240232 1.6819825141044692e+01 18.4264167042843 18.85669825004241 0.5755838193018015 18.216457059070805 nan 0.3   
8 48 0.6114073584695402 3.603264079044368 15.685831844642353 1.5685831844642353e+01 17.674557218633723 20.307810579686812 4.18613033327714 15.757429469710162 nan 0.3   
9 54 0.5748681371182918 3.051989738283191 15.685831844642353 1.7743686246483566e+01 19.074704084718146 21.817987333805295 1.694490893153617 18.084079582389663 nan 0.3   
10 60 0.4862499003520533 3.822905828998167 15.685831844642353 1.6709779505982894e+01 17.591592304046355 20.493260801537264 1.3029149642497444 16.98362790419407 nan 0.4   
11 66 0.45759471804667673 3.1246594215353265 15.685831844642353 1.6346137808990850e+01 19.09788710925242 21.801970894589946 3.7553979916471683 16.502183648277665 nan 0.4   
12 72 0.3839004057527182 3.9515207883248866 15.685831844642353 1.6432741819969117e+01 18.695523018409126 19.81350484172542 2.3365235090137375 16.582425579583692 nan 0.4   
13 78 0.45372538861068634 4.4791194339138 15.685831844642353 1.6244705163361523e+01 18.804251204086967 20.58360660741307 3.4010512917152944 16.621100444342392 nan 0.5   
14 84 0.42709715102291507 3.4891582437166604 15.685831844642353 1.6357834648177004e+01 18.135885727662846 20.46882148988947 1.7902972781830258 17.039280347453538 nan 0.5   
15 90 0.4730725726506982 4.104104894410228 15.685831844642353 1.6289795993291026e+01 17.344052391297407 18.47402442609313 0.9668722518165858 16.635397118681798 nan 0.5   
16 96 0.4576960461712379 2.984925519460578 15.685831844642353 1.7171396622252338e+01 19.765045938460897 23.616411672154594 4.6231690062437565 17.893752822949164 nan 0.6   
17 102 0.4706440209148087 2.8999252479046844 15.685831844642353 1.6795047934292363e+01 17.70399733709935 19.543031939790534 2.392921665403449 17.014391575233738 nan 0.6   
18 108 0.5957300498457704 3.2062027517482585 15.685831844642353 1.6479590180967413e+01 17.423077003794226 18.563881451481397 0.574762911412396 17.09523129377016 nan 0.6   
19 114 0.4966449521175918 4.68356074075752 15.685831844642353 1.6683195810553425e+01 20.10833680262762 21.646478815058373 3.174907888933369 17.318219062547126 nan 0.7   
20 120 0.6799160495852405 5.1549096400897225 15.685831844642353 1.6241293184901522e+01 18.337218841644578 18.46165578439583 1.3313281837874982 17.114732277727587 nan 0.7   
21 126 0.9337931639145576 8.210013905572675 15.685831844642353 1.6954066054836030e+01 19.047006610621597 22.709803388933505 2.3523167975569663 17.017434543400455 nan 0.7   
