% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=448579, Wed May 20 15:09:51 2026
1 6 -0.09003653558300892 -0.09003653558300892 -0.09003653558300892 -0.09003653558300892 0.9539200513758954 1.0440481481153103
2 12 -0.3199704441807792 -0.3199704441807792 -0.3199704441807792 -0.3199704441807792 0.9539200513758954 1.0440481481153103
3 18 -0.18908429155812043 -0.18908429155812043 -0.18908429155812043 -0.18908429155812043 0.9005085832138858 1.0904514164134598
4 24 -0.29694160530723096 -0.29694160530723096 -0.29694160530723096 -0.29694160530723096 0.9005085832138858 1.0904514164134598
5 30 -0.24298542681096286 -0.24298542681096286 -0.24298542681096286 -0.24298542681096286 0.8700658441687256 1.1148925629005526
6 36 -0.28386089981451557 -0.28386089981451557 -0.28386089981451557 -0.28386089981451557 0.8700658441687256 1.1148925629005526
7 42 0.0697371226578416 0.0697371226578416 0.0697371226578416 0.0697371226578416 0.9645013620219302 1.0342809689140768
8 48 0.22124377556240576 0.22124377556240576 0.22124377556240576 0.22124377556240576 0.9645013620219302 1.0342809689140768
9 54 0.5623474680329433 0.5623474680329433 0.5623474680329433 0.5623474680329433 0.6615531210470228 1.2499389857240806
10 60 0.4841063197262661 0.4841063197262661 0.4841063197262661 0.4841063197262661 0.6615531210470228 1.2499389857240806
11 66 0.4919423251021487 0.4919423251021487 0.4919423251021487 0.4919423251021487 0.7127816460164021 1.2214509098208364
12 72 0.5932426171901789 0.5932426171901789 0.5932426171901789 0.5932426171901789 0.7127816460164021 1.2214509098208364
13 78 0.28189927821036137 0.28189927821036137 0.28189927821036137 0.28189927821036137 0.8474082379760293 1.1322099090762108
14 84 0.3959775555550134 0.3959775555550134 0.3959775555550134 0.3959775555550134 0.8474082379760293 1.1322099090762108
15 90 0.18010221095423412 0.18010221095423412 0.18010221095423412 0.18010221095423412 0.9054820754966747 1.0863250945063518
16 96 0.4276359048318314 0.4276359048318314 0.4276359048318314 0.4276359048318314 0.9054820754966747 1.0863250945063518
17 102 0.5595602695688845 0.5595602695688845 0.5595602695688845 0.5595602695688845 0.663656334582226 1.2488235542176822
18 108 0.7336005481994007 0.7336005481994007 0.7336005481994007 0.7336005481994007 0.663656334582226 1.2488235542176822
19 114 0.7984356662390124 0.7984356662390124 0.7984356662390124 0.7984356662390124 0.44895916714216644 1.3410576670072816
20 120 0.9151038863997003 0.9151038863997003 0.9151038863997003 0.9151038863997003 0.44895916714216644 1.3410576670072816
21 126 0.9692525698346373 0.9692525698346373 0.9692525698346373 0.9692525698346373 0.17534945156846915 1.4033005985299933
22 132 0.9650150492990133 0.9650150492990133 0.9650150492990133 0.9650150492990133 0.17534945156846915 1.4033005985299933
23 138 0.9703254987055785 0.9703254987055785 0.9703254987055785 0.9703254987055785 0.17226288426245978 1.4036828340852425
24 144 0.9681132322620133 0.9681132322620133 0.9681132322620133 0.9681132322620133 0.17226288426245978 1.4036828340852425
25 150 0.9577669382512976 0.9577669382512976 0.9577669382512976 0.9577669382512976 0.20550684112384773 1.3992022506597455
26 156 0.9665904415250499 0.9665904415250499 0.9665904415250499 0.9665904415250499 0.20550684112384773 1.3992022506597455
27 162 0.972158465739959 0.972158465739959 0.972158465739959 0.972158465739959 0.1668578264872253 1.4043355958388148
28 168 0.9682335908629117 0.9682335908629117 0.9682335908629117 0.9682335908629117 0.1668578264872253 1.4043355958388148
29 174 0.9711586544734234 0.9711586544734234 0.9711586544734234 0.9711586544734234 0.16982739922220041 1.4039795776553958
30 180 0.9486376715425257 0.9486376715425257 0.9486376715425257 0.9486376715425257 0.16982739922220041 1.4039795776553958
31 186 0.9544382560920477 0.9544382560920477 0.9544382560920477 0.9544382560920477 0.21345197096291274 1.3980122517675042
32 192 0.965858760790484 0.965858760790484 0.965858760790484 0.965858760790484 0.21345197096291274 1.3980122517675042
33 198 0.9773106021535849 0.9773106021535849 0.9773106021535849 0.9773106021535849 0.15063000314152333 1.4061687673083858
34 204 0.9747074450610576 0.9747074450610576 0.9747074450610576 0.9747074450610576 0.15063000314152333 1.4061687673083858
35 210 0.9599990079611366 0.9599990079611366 0.9599990079611366 0.9599990079611366 0.20000248008178223 1.3999996457003612
36 216 0.9708890877808716 0.9708890877808716 0.9708890877808716 0.9708890877808716 0.20000248008178223 1.3999996457003612
37 222 0.9824321697307674 0.9824321697307674 0.9824321697307674 0.9824321697307674 0.13254369192546483 1.4079886965919746
38 228 0.9826340306062635 0.9826340306062635 0.9826340306062635 0.9826340306062635 0.13254369192546483 1.4079886965919746
39 234 0.9890297077109059 0.9890297077109059 0.9890297077109059 0.9890297077109059 0.10473916311052883 1.4103296450514347
40 240 0.9861806270601237 0.9861806270601237 0.9861806270601237 0.9861806270601237 0.10473916311052883 1.4103296450514347
41 246 0.9747651003342528 0.9747651003342528 0.9747651003342528 0.9747651003342528 0.15885496424646983 1.4052633562198413
42 252 0.9721771947213439 0.9721771947213439 0.9721771947213439 0.9721771947213439 0.15885496424646983 1.4052633562198413
43 258 0.9756287525473092 0.9756287525473092 0.9756287525473092 0.9756287525473092 0.1561129317279344 1.405570614571644
44 264 0.9751636338923653 0.9751636338923653 0.9751636338923653 0.9751636338923653 0.1561129317279344 1.405570614571644
45 270 0.9833121804446315 0.9833121804446315 0.9833121804446315 0.9833121804446315 0.12918134368154122 1.4083011682323605
46 276 0.9848051619790432 0.9848051619790432 0.9848051619790432 0.9848051619790432 0.12918134368154122 1.4083011682323605
47 282 0.9877045864570662 0.9877045864570662 0.9877045864570662 0.9877045864570662 0.11088468579084262 1.4098597754589164
48 288 0.9886942309662864 0.9886942309662864 0.9886942309662864 0.9886942309662864 0.11088468579084262 1.4098597754589164
49 294 0.9934744908812618 0.9934744908812618 0.9934744908812618 0.9934744908812618 0.08078062341142284 1.4119045615342638
50 300 0.9951669615044962 0.9951669615044962 0.9951669615044962 0.9951669615044962 0.08078062341142284 1.4119045615342638
51 306 0.9954553521514907 0.9954553521514907 0.9954553521514907 0.9954553521514907 0.06741400335619611 1.4126058728999717
52 312 0.9962602331284969 0.9962602331284969 0.9962602331284969 0.9962602331284969 0.06741400335619611 1.4126058728999717
53 318 0.9952698495355438 0.9952698495355438 0.9952698495355438 0.9952698495355438 0.06877608933674766 1.41254021165259
54 324 0.9964440271696986 0.9964440271696986 0.9964440271696986 0.9964440271696986 0.06877608933674766 1.41254021165259
55 330 0.9970570592904545 0.9970570592904545 0.9970570592904545 0.9970570592904545 0.054248877495717565 1.4131726926637291
56 336 0.9982360225095498 0.9982360225095498 0.9982360225095498 0.9982360225095498 0.054248877495717565 1.4131726926637291
57 342 0.9985901552083459 0.9985901552083459 0.9985901552083459 0.9985901552083459 0.037547899963298915 1.4137150190927257
