% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=448579, Wed May 20 15:09:51 2026
1 6 0.37076243618625637 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.4091626969198056 0.949419483167236 0.8506554697030759 0.8506554697030759 0.949419483167236
3 18 0.46426021132270506 1.145234604681772 0.7616923334255493 0.7616923334255493 1.145234604681772
4 24 0.648772876932984 1.1961481919496624 0.7002293509802355 0.7002293509802355 1.1961481919496624
5 30 0.515629459123923 1.4939522467811694 0.673793063432318 0.673793063432318 1.4939522467811694
6 36 0.42886434266040113 1.4319789755639083 0.5324607977301993 0.5324607977301993 1.4319789755639083
7 42 0.6182479287338088 1.2514746618820156 0.4840220857133928 0.4840220857133928 1.2514746618820156
8 48 0.6114073584695402 1.6611914408154358 0.46102406162137444 0.46102406162137444 1.6611914408154358
9 54 0.5748681371182918 1.4210587153384058 0.4656171341315785 0.4656171341315785 1.4210587153384058
10 60 0.4862499003520533 1.530539060988988 0.4003601264198762 0.4003601264198762 1.530539060988988
11 66 0.45759471804667673 1.255218402333724 0.4017136695547326 0.4017136695547326 1.255218402333724
12 72 0.3839004057527182 1.3067980420616927 0.3307076217143389 0.3307076217143389 1.3067980420616927
13 78 0.45372538861068634 1.242855994016559 0.27747775257034546 0.27747775257034546 1.242855994016559
14 84 0.42709715102291507 1.130627335300354 0.32404014272967074 0.32404014272967074 1.130627335300354
15 90 0.4730725726506982 1.148131377086018 0.2797519572781309 0.2797519572781309 1.148131377086018
16 96 0.4576960461712379 0.9723743599018468 0.3257616826826452 0.3257616826826452 0.9723743599018468
17 102 0.4706440209148087 0.9238957267764676 0.3185929456092085 0.3185929456092085 0.9238957267764676
18 108 0.5957300498457704 0.9591324895988282 0.29914904448130686 0.29914904448130686 0.9591324895988282
19 114 0.4966449521175918 1.1915628384904555 0.254413875349406 0.254413875349406 1.1915628384904555
20 120 0.6799160495852405 1.1506114882904916 0.22320691702182097 0.22320691702182097 1.1506114882904916
21 126 0.9337931639145576 1.6899277956592185 0.205837385307247 0.205837385307247 1.6899277956592185
22 132 0.933764117454389 2.166340917896569 0.1637961772594626 0.1637961772594626 2.166340917896569
23 138 0.8368030539583019 1.9710612934597957 0.15487545225391067 0.15487545225391067 1.9710612934597957
24 144 0.7350968448219155 1.8348811614938543 0.136693674949003 0.136693674949003 1.8348811614938543
25 150 0.6216519314838126 1.7327416265376037 0.13516438346422663 0.13516438346422663 1.7327416265376037
26 156 0.6389920081943025 1.4877017192836615 0.13503232150565883 0.13503232150565883 1.4877017192836615
27 162 0.5198739594345755 1.6139332994899438 0.12377356873816041 0.12377356873816041 1.6139332994899438
28 168 0.5829625636400457 1.50537851842586 0.10717180811977871 0.10717180811977871 1.50537851842586
29 174 0.5859216372359443 1.4316151267142012 0.11514291898761128 0.11514291898761128 1.4316151267142012
30 180 0.6920009138981348 1.4058915412189346 0.11025619948511327 0.11025619948511327 1.4058915412189346
31 186 0.6090406299686938 1.2132652402764912 0.13099165134926016 0.13099165134926016 1.2132652402764912
32 192 0.9050144568618417 1.1551228413125305 0.12148410850482826 0.12148410850482826 1.1551228413125305
33 198 0.8568949173293529 1.3922509402704877 0.12635274008188535 0.12635274008188535 1.3922509402704877
34 204 0.6526065644732701 1.3492548840158134 0.09989147597134139 0.09989147597134139 1.3492548840158134
35 210 0.743996484272966 1.2226109342974276 0.0955384276942993 0.0955384276942993 1.2226109342974276
36 216 0.7517478380116677 1.1620007956230298 0.10920924866521053 0.10920924866521053 1.1620007956230298
37 222 0.9828543276751424 1.1977278476111368 0.0982947196672556 0.0982947196672556 1.1977278476111368
38 228 0.7410790363471392 1.3983042293603343 0.09271512329514822 0.09271512329514822 1.3983042293603343
39 234 0.773892979616687 1.2843788881384097 0.08485567024294498 0.08485567024294498 1.2843788881384097
40 240 0.7522861986973403 1.4139043151419863 0.07522665845480998 0.07522665845480998 1.4139043151419863
41 246 0.7733076120824185 1.2816400161477361 0.07587412716040323 0.07587412716040323 1.2816400161477361
42 252 0.5897308198598782 1.0809181429059174 0.09023415713591436 0.09023415713591436 1.0809181429059174
43 258 0.4353020411529511 0.9460787909491929 0.08209859357804804 0.08209859357804804 0.9460787909491929
44 264 0.3547675076505 0.8662878089129374 0.07178245168399493 0.07178245168399493 0.8662878089129374
45 270 0.3924172948700084 0.7847669741537688 0.06721434141494277 0.06721434141494277 0.7847669741537688
46 276 0.33139351791152855 0.8460475335585231 0.06189084340605971 0.06189084340605971 0.8460475335585231
47 282 0.33097280112152944 0.7682757472538172 0.054086314016530836 0.054086314016530836 0.7682757472538172
48 288 0.28863053884456513 0.7728350070047387 0.0493670620528654 0.0493670620528654 0.7728350070047387
49 294 0.2997384132631224 0.7245917262752272 0.04417805553874654 0.04417805553874654 0.7245917262752272
50 300 0.3897409926623617 0.7897705395012077 0.03611747877616576 0.03611747877616576 0.7897705395012077
51 306 0.3437575688845451 0.9434485961842798 0.03764387910459879 0.03764387910459879 0.9434485961842798
52 312 0.3400942880812733 0.8704204338792507 0.033451283268462736 0.033451283268462736 0.8704204338792507
53 318 0.4159447853305158 0.8683842927467595 0.03029176119379132 0.03029176119379132 0.8683842927467595
54 324 0.3479399149740457 0.8528275539447218 0.033909000907222514 0.033909000907222514 0.8528275539447218
55 330 0.31756858946837324 0.8864516431399557 0.030669998775446634 0.030669998775446634 0.8864516431399557
56 336 0.27714676701163826 0.874486074118693 0.027407211098179673 0.027407211098179673 0.874486074118693
57 342 0.2532161238218743 0.935145441153411 0.022753925037029738 0.022753925037029738 0.935145441153411
58 348 0.24668101363777747 0.9156390633680982 0.019913198555454457 0.019913198555454457 0.9156390633680982
59 354 0.204269352564282 0.9574663073552515 0.01909321660189633 0.01909321660189633 0.9574663073552515
